"Fatal","Day","Lat","Lon","NonUSA","Nonairplane","Phase","Event","Personal","Multiple"
0,232,61.2836,-148.4461,0,0,"LDG","ARC",0,0
0,232,42.1578,-121.7344,0,0,"LDG","ARC",1,0
0,232,42.5239,-71.4917,0,0,"ENR","SCF-PP",1,0
0,233,42.9089,-77.3253,0,0,"LDG","SCF-NP",0,0
0,233,61.2508,-149.8094,0,0,"TXI","Other",1,0
0,233,28.8433,-81.63,0,1,"TOF","SCF-PP",0,0
0,234,35.0633,-86.5631,0,0,"LDG","LOC-G",0,0
0,234,39.4678,-117.1975,0,0,"LDG","ARC",0,0
0,234,43.6411,-116.6347,0,0,"LDG","LOC-G",0,0
0,234,25.6453,-80.4328,0,0,"LDG","LOC-G",0,0
0,235,31.1542,-81.3922,0,0,"TOF","SCF-PP",0,0
0,236,42.0669,-110.9469,0,1,"MNV","SCF-NP",1,0
0,236,41.2433,-76.9247,0,0,"TXI","Other",1,0
0,236,27.4622,-81.3442,0,0,"TOF","SCF-NP",1,0
0,236,46.7311,-120.6994,0,0,"LDG","ARC",0,0
0,237,60.5308,-150.2586,0,0,"ENR","FUEL",0,0
1,237,27.4861,-81.2833,0,0,"ENR","Other",0,0
1,237,37.8933,-107.8333,0,1,"ENR","Other",1,0
0,237,33.8706,-117.9817,0,0,"TOF","LOC-I",1,0
0,237,33.3544,-117.2506,0,0,"LDG","Other",1,0
0,237,41.3789,-79.8572,0,0,"LDG","Other",1,0
0,237,33.9889,-98.4919,0,0,"LDG","ARC",1,0
0,237,44.4947,-123.2908,0,0,"TXI","ARC",1,0
0,237,29.9592,-81.3397,0,0,"LDG","ARC",0,0
1,238,39.5494,-87.3692,0,0,"APR","Other",0,0
0,238,38.5061,-98.3961,0,0,"MNV","SCF-PP",1,0
0,238,37.4775,-88.2144,0,0,"ENR","SCF-PP",1,0
0,238,31.9636,-83.7825,0,0,"Other","Other",1,0
1,238,49.3194,8.4311,1,0,"Other","Other",1,0
0,238,25.4722,-76.6914,1,0,"TOF","Other",1,0
0,238,38.9733,-104.82,0,0,"LDG","LOC-G",1,0
0,238,40.0072,-86.4406,0,0,"LDG","ARC",0,0
0,239,19.7431,-156.0328,0,1,"LDG","LOC-G",0,0
0,239,35.4833,-81.1611,0,1,"MNV","LOC-I",1,0
0,239,33.9889,-98.4919,0,0,"TOF","SCF-NP",1,0
1,240,44.6692,-121.1533,0,0,"MNV","Other",1,0
1,240,30.0617,-90.0275,0,0,"APR","Other",1,0
0,240,60.7742,-151.8986,0,0,"LDG","ARC",0,0
0,240,33.6014,-95.0736,0,0,"ICL","SCF-PP",0,0
0,240,64.5111,-146.6822,0,0,"ENR","Other",0,0
0,240,44,-70,0,0,"LDG","LOC-G",0,0
1,240,39.02,100.1,1,0,"MNV","LOC-I",1,0
1,241,46.7278,-113.6528,0,0,"APR","LOC-I",0,0
0,242,41.9131,-72.7781,0,0,"LDG","Other",0,0
0,242,36.9061,-94.0128,0,0,"LDG","ARC",0,0
1,243,39.5211,-119.7656,0,0,"APR","Other",1,0
0,243,42.9172,-114.765,0,0,"LDG","LOC-G",0,0
0,243,41.7922,-81.0581,0,0,"ICL","Other",0,0
0,243,39.1436,-78.1444,0,0,"LDG","ARC",1,0
0,243,34.5092,-111.4731,0,0,"LDG","ARC",0,0
0,243,38.5692,-93.7469,0,0,"ENR","SCF-PP",0,0
0,243,43.5944,-96.7328,0,0,"APR","SCF-PP",1,0
0,243,39.3836,-112.5022,0,0,"LDG","ARC",1,0
1,244,36.3453,-94.2194,0,0,"TOF","Other",0,0
1,244,61.7981,-161.4989,0,0,"ENR","Other",1,0
0,244,47.3808,-92.8311,0,0,"LDG","ARC",0,0
0,244,48.5822,-100.8547,0,0,"LDG","Other",0,0
0,245,40.7864,-73.8786,0,1,"MNV","Other",1,0
0,245,61.2131,-149.84,0,0,"TXI","Other",1,0
1,246,43.1708,-97.3006,0,0,"Other","LOC-I",0,0
0,246,21.2561,-157.8069,0,1,"ICL","Other",1,0
0,246,59.7122,-140.3481,0,0,"LDG","ARC",0,0
0,246,40.2797,-83.1156,0,0,"LDG","LOC-G",1,0
1,247,30.2711,-94.7992,0,0,"MNV","LOC-I",0,0
1,247,26.0467,-80.0619,0,0,"ENR","Other",0,0
0,247,70.4894,-155.0642,0,0,"LDG","LOC-G",0,0
0,247,33.7636,-117.2186,0,0,"LDG","LOC-G",1,0
0,247,62.89,-149.1719,0,0,"LDG","Other",0,0
0,247,42.7967,-86.1617,0,0,"ICL","LOC-I",0,0
0,247,48.6497,-120.5019,0,0,"TOF","Other",0,0
0,247,61.3311,-144.0328,0,0,"TOF","FUEL",0,0
0,247,40.7986,-81.6956,0,0,"LDG","LOC-G",0,0
0,248,36.0114,-106.9706,0,0,"ENR","SCF-PP",0,0
0,248,42.0003,-103.8831,0,1,"APR","FUEL",0,0
0,248,40.1539,-83.2744,0,0,"MNV","SCF-PP",0,0
0,248,35.1158,-84.355,0,1,"LDG","ARC",0,0
0,249,29.3808,-99.1747,0,0,"MNV","LOC-I",1,0
0,249,38.8986,-119.9939,0,0,"LDG","LOC-G",0,0
0,249,33.1244,-94.1633,0,0,"LDG","ARC",0,0
0,249,34.6722,-82.8858,0,0,"TOF","LOC-G",0,0
1,250,27.9406,-80.7047,0,1,"MNV","Other",1,0
0,250,38.1883,-84.9275,0,0,"MNV","LOC-I",0,0
0,250,35.5461,-90.1281,0,0,"Other","ARC",1,0
1,251,33.6233,-85.1492,0,0,"APR","Other",0,1
1,251,33.6233,-85.1492,0,0,"APR","Other",1,1
0,251,40.1097,-96.9344,0,0,"LDG","Other",0,0
1,251,41.0903,-93.1086,0,0,"ENR","LOC-I",0,0
0,252,62.2031,-145.3956,0,0,"MNV","LOC-I",0,0
0,252,29.3389,-98.47,0,0,"LDG","LOC-G",0,0
0,252,33.6942,-108.8508,0,0,"LDG","LOC-G",0,0
0,253,33.9658,-112.8131,0,0,"TOF","FUEL",0,0
0,253,36.3289,-89.9389,0,1,"MNV","Other",1,0
0,253,38.6508,-77.7897,0,0,"TOF","LOC-G",1,0
0,253,34.5806,-83.6822,0,0,"MNV","LOC-I",0,0
0,253,39.2819,-120.7119,0,1,"ENR","Other",0,0
0,253,48.5764,-116.8719,0,0,"LDG","ARC",0,0
0,254,28.7089,-81.5831,0,0,"LDG","LOC-G",0,0
1,254,61.1253,-149.7489,0,0,"MNV","LOC-I",0,0
0,254,43.4264,-88.7008,0,0,"LDG","LOC-G",0,0
0,254,31.3583,-109.8764,0,0,"ENR","SCF-PP",0,0
0,254,47.7069,-104.1925,0,0,"LDG","ARC",1,0
0,254,44.8919,-116.1019,0,0,"LDG","ARC",0,0
1,255,39.5039,-119.7767,0,0,"ICL","Other",0,0
0,255,43.1392,-85.2561,0,0,"ICL","LOC-I",0,0
0,255,33.6119,-83.73,0,0,"ENR","FUEL",0,0
0,255,38.8475,-94.7375,0,0,"LDG","LOC-G",0,0
0,255,42.5917,-89.375,0,0,"ICL","LOC-I",0,0
0,256,48.8322,-121.1544,0,1,"STD","Other",1,0
0,257,41.5869,-83.8081,0,0,"APR","SCF-NP",1,0
0,257,14.5844,-90.6089,1,0,"ENR","SCF-PP",1,0
1,258,39.9769,-84.5431,0,0,"MNV","Other",0,0
0,258,44.6683,-93.6325,0,0,"ENR","SCF-PP",0,0
0,258,37.7008,-113.0989,0,1,"MNV","LOC-I",1,0
0,258,39.3433,-81.4406,0,0,"APR","LOC-I",1,0
0,259,41.4522,-87.0083,0,0,"LDG","ARC",0,0
1,260,31.4342,-83.1739,0,0,"MNV","LOC-I",1,0
0,260,39.7028,-119.8894,0,0,"MNV","SCF-NP",1,0
0,260,40.1222,-76.2944,0,0,"LDG","ARC",1,0
0,260,35.6186,-78.6992,0,0,"LDG","LOC-G",0,0
0,260,61.6139,-149.3278,0,0,"APR","SCF-NP",0,0
0,260,27.0711,-82.4408,0,0,"TOF","LOC-G",1,0
0,260,27.2408,-80.4883,0,0,"LDG","Other",0,0
0,260,45.9894,-114.8414,0,0,"LDG","ARC",0,0
0,260,40.6114,-112.3508,0,0,"LDG","ARC",0,0
1,261,45.1192,-105.0358,0,0,"ENR","Other",0,0
0,261,33.32,-111.7811,0,0,"ENR","Other",1,0
0,261,39.6772,-119.8778,0,0,"MNV","SCF-PP",1,0
0,261,40.9711,-74.9975,0,1,"TOF","LOC-G",0,0
0,261,39.6681,-119.8764,0,0,"LDG","LOC-G",1,0
0,261,39.0478,-122.8956,0,0,"LDG","ARC",0,0
1,262,45.1458,-87.1972,0,0,"APR","Other",0,0
0,262,63.38,-156.36,0,0,"TXI","LOC-G",0,0
0,262,39.6644,-119.8911,0,0,"TOF","Other",1,1
0,262,39.6644,-119.8911,0,0,"TOF","Other",1,1
0,262,39.2553,-76.1169,0,0,"ICL","SCF-PP",1,0
0,262,38.6622,-90.6519,0,0,"ICL","LOC-I",0,0
0,262,38.9547,-121.0817,0,0,"LDG","ARC",0,0
0,262,47.4892,-122.2094,0,0,"LDG","ARC",0,0
0,262,39.6625,-119.8683,0,0,"LDG","Other",1,1
0,262,39.6625,-119.8683,0,0,"LDG","Other",1,1
0,262,38.5725,-121.8569,0,0,"LDG","LOC-G",0,0
0,263,35.1672,-107.9019,0,0,"TOF","FUEL",0,0
0,263,44.7056,-73.2456,0,0,"LDG","LOC-I",0,0
1,264,38.9606,-94.3756,0,0,"TOF","LOC-I",0,0
0,265,63.4828,-146.2847,0,0,"TOF","Other",0,0
0,265,41.1064,-92.4497,0,0,"APR","LOC-I",1,0
0,265,35.6,-88.9156,0,0,"LDG","ARC",1,0
0,265,32.7817,-98.0603,0,0,"APR","FUEL",0,0
0,265,38.5703,-90.155,0,0,"LDG","ARC",0,0
0,265,40.8731,-81.9428,0,0,"ENR","SCF-PP",0,0
0,265,60.7403,-152.2117,0,0,"LDG","Other",0,0
0,266,37.7475,-97.2211,0,0,"ENR","FUEL",0,0
0,266,31.4319,-85.6206,0,1,"Other","SCF-PP",1,0
0,267,36.9375,-76.3086,0,0,"APR","SCF-NP",0,0
0,267,33.4942,-90.1794,0,0,"ENR","SCF-PP",0,0
0,267,41.5194,-88.6056,0,0,"ENR","SCF-PP",0,0
0,268,61.7542,-150.0514,0,0,"LDG","Other",0,0
0,268,29.5089,-95.2331,0,0,"ICL","SCF-PP",0,0
0,268,27.1958,-81.8367,0,1,"TOF","Other",0,0
1,269,42.5989,-78.8917,0,0,"ENR","Other",0,1
1,269,42.5989,-78.8917,0,0,"ENR","Other",0,1
1,269,40.5594,-74.9906,0,0,"ICL","LOC-I",0,0
0,269,39.0003,-119.7525,0,0,"LDG","LOC-G",0,0
0,269,67.1447,-162.2753,0,0,"LDG","Other",1,0
0,269,42.4275,-73.2925,0,0,"LDG","LOC-I",1,0
0,270,61.1867,-149.9656,0,0,"LDG","SCF-NP",0,0
0,270,41.9219,-72.4572,0,0,"ICL","LOC-I",0,0
1,271,39.2356,-77.1364,0,0,"Other","LOC-I",0,0
0,271,43.4208,-71.7806,0,1,"ICL","Other",0,0
0,271,37.0553,-79.295,0,0,"ENR","SCF-PP",0,0
0,272,42.4239,-118.6056,0,0,"LDG","Other",0,0
0,273,38.9878,-122.8936,0,0,"LDG","Other",1,0
0,273,46.8847,-96.7856,0,1,"LDG","Other",1,0
0,274,34.305,-80.4744,0,0,"ENR","SCF-PP",0,0
0,274,40.9372,-87.1825,0,0,"LDG","Other",0,0
0,274,46.7011,-92.5036,0,0,"ENR","SCF-PP",0,0
1,275,35.7239,-81.3878,0,0,"MNV","SCF-PP",0,0
0,275,30.2422,-92.6714,0,0,"TOF","LOC-I",0,0
0,275,30.5728,-97.4431,0,0,"APR","FUEL",0,0
0,275,64.815,-147.8564,0,0,"LDG","LOC-G",0,0
0,275,37.9244,-95.4,0,0,"ENR","SCF-PP",0,0
0,275,39.0044,-95.2111,0,0,"LDG","Other",1,0
0,275,31,-89,0,0,"APR","SCF-PP",0,0
0,275,26.1972,-80.1708,0,0,"LDG","ARC",0,0
0,276,34.8706,-118.2119,0,0,"TOF","SCF-NP",0,0
0,276,38.9853,-95.5972,0,0,"LDG","LOC-G",0,0
0,276,46.8806,-100.9944,0,0,"LDG","LOC-I",0,0
0,276,32.5478,-83.8269,0,1,"APR","LOC-I",0,0
0,276,34.9494,-100.8781,0,0,"ENR","SCF-PP",0,0
0,276,35.1344,-106.6144,0,1,"LDG","Other",0,0
0,277,43.2017,-71.5039,0,0,"LDG","LOC-G",0,0
0,277,29.6522,-95.8425,0,0,"ICL","SCF-PP",1,0
0,277,33.8033,-118.3397,0,0,"LDG","ARC",1,0
1,278,29.2731,-95.0714,0,0,"MNV","LOC-I",1,0
0,278,42.5117,-88.2089,0,0,"MNV","SCF-PP",0,0
0,278,40.9383,-90.4314,0,0,"LDG","ARC",1,0
0,278,43.7781,-71.7539,0,0,"LDG","Other",0,0
0,279,32.9756,-112.7286,0,1,"MNV","LOC-I",1,0
0,279,48.7867,-122.5375,0,0,"TOF","LOC-G",0,0
0,279,61.595,-149.0886,0,0,"LDG","ARC",0,0
0,279,21.3028,-158.0786,0,0,"LDG","ARC",0,0
1,280,45.1933,-93.1378,0,1,"ENR","LOC-I",0,0
0,280,39.39,-120.095,0,0,"TXI","ARC",0,0
0,280,34.6922,-86.01,0,0,"ENR","SCF-PP",1,0
0,280,41.6333,-73.0467,0,0,"ENR","SCF-PP",0,0
0,280,33.3078,-111.6556,0,0,"TOF","Other",1,0
0,280,39.5269,-107.7194,0,0,"LDG","LOC-G",0,0
0,280,44.2211,-73.7875,0,0,"STD","Other",0,0
0,280,42.1167,-106.7167,0,0,"LDG","LOC-G",1,0
0,281,37.9761,-79.8619,0,0,"ENR","Other",0,0
0,281,29.5378,-98.4742,0,0,"LDG","LOC-G",0,0
0,281,39.05,-104.2931,0,0,"LDG","Other",0,0
0,281,30.6794,-95.0133,0,0,"APR","SCF-PP",0,0
0,282,30.39,-88.7536,0,0,"LDG","LOC-I",0,0
0,282,29.4453,-95.9644,0,0,"ENR","SCF-PP",1,0
0,282,43.2517,-73.4714,0,0,"LDG","LOC-G",0,0
0,283,43.7244,-112.1544,0,0,"ENR","SCF-PP",0,0
0,283,35.32,-88.95,0,0,"ENR","SCF-PP",0,0
0,284,29.1661,-82.2231,0,0,"ENR","FUEL",0,0
1,285,41.7367,-72.6494,0,0,"Other","Other",1,0
0,285,35.9572,-83.8008,0,0,"ENR","Other",0,0
0,285,29.7186,-82.8444,0,0,"LDG","ARC",0,0
0,285,36.1336,-94.1556,0,0,"TOF","LOC-I",0,0
0,286,33.6978,-112.1528,0,0,"ENR","SCF-PP",0,0
0,286,38.2492,-86.9536,0,0,"LDG","LOC-G",0,0
0,286,34.8014,-78.3814,0,0,"LDG","ARC",0,0
0,287,41.9292,-71.4853,0,0,"LDG","Other",1,0
0,287,61.4011,-148.6006,0,0,"LDG","ARC",0,0
0,288,40.2731,-79.4103,0,0,"LDG","LOC-I",0,0
1,288,29.0617,-82.3767,0,0,"ENR","Other",1,0
0,288,61.7908,-148.3539,0,0,"TOF","Other",1,0
0,289,40.975,-75.5367,0,0,"ENR","SCF-PP",0,0
0,289,30.8658,-94.0328,0,0,"ENR","SCF-PP",0,0
1,289,38.9214,-120.2083,0,0,"ENR","LOC-I",0,0
0,289,30.7353,-98.24,0,0,"LDG","ARC",0,0
0,289,39.5031,-83.8631,0,0,"LDG","ARC",0,0
0,289,39.8389,-83.845,0,0,"LDG","ARC",0,0
0,290,33.5331,-84.1719,0,0,"ICL","LOC-I",0,0
1,290,39.3983,-84.1022,0,0,"MNV","Other",0,0
0,290,39.0761,-77.5569,0,0,"LDG","LOC-G",0,0
0,290,35.4736,-96.3094,0,0,"ENR","FUEL",1,0
0,290,35.9644,-95.3419,0,0,"LDG","LOC-G",0,0
0,291,33.2761,-84.4103,0,0,"TOF","SCF-PP",1,0
0,291,25.6539,-80.4328,0,0,"TOF","LOC-G",1,0
1,291,19.785,-70.6422,1,0,"APR","Other",1,0
0,292,36.0267,-90.4442,0,0,"MNV","LOC-I",1,0
0,292,30.3975,-97.5664,0,0,"LDG","ARC",0,0
0,292,30.3975,-97.5664,0,0,"LDG","LOC-G",0,0
0,293,43.6419,-116.6358,0,1,"TOF","SCF-PP",0,0
0,293,39.8244,-74.9886,0,0,"ENR","FUEL",0,0
0,293,29.1375,-83.0464,0,0,"MNV","LOC-I",0,0
0,293,35.9467,-114.8608,0,0,"TOF","Other",1,0
0,293,36.7717,-119.7083,0,0,"LDG","LOC-I",0,0
0,294,33.5656,-85.0531,0,0,"ENR","FUEL",0,0
0,294,44.2686,-93.4697,0,0,"ICL","SCF-PP",0,0
0,294,45.0825,-70.2139,0,0,"ENR","Other",0,0
0,294,39.1956,-119.735,0,1,"STD","LOC-G",1,0
0,294,61.2158,-149.8525,0,0,"LDG","LOC-G",1,0
0,294,40.0561,-118.5778,0,0,"ENR","SCF-PP",1,0
1,295,31.3025,-82.28,0,0,"MNV","Other",0,1
1,295,31.3025,-82.28,0,0,"MNV","Other",1,1
0,295,30.785,-98.6619,0,0,"LDG","LOC-G",0,0
0,295,33.4608,-111.7283,0,0,"ICL","LOC-I",0,0
1,296,38.1025,-92.5392,0,0,"ICL","LOC-I",0,0
0,296,36.2425,-120.2178,0,0,"ENR","FUEL",0,0
0,296,28.0631,-81.7533,0,0,"LDG","LOC-G",0,0
0,296,35.6928,-80.7106,0,1,"LDG","ARC",1,0
0,296,37.8422,-97.3514,0,0,"LDG","Other",0,1
0,296,37.8422,-97.3514,0,0,"STD","Other",0,1
0,297,37.6733,-121.2964,0,0,"LDG","LOC-I",0,0
0,297,44.3856,-106.6206,0,0,"TOF","LOC-G",0,0
0,297,27.1956,-81.8403,0,0,"LDG","LOC-I",1,0
0,297,32.2625,-107.7189,0,0,"LDG","LOC-G",0,0
0,297,40.0933,-92.5444,0,0,"LDG","LOC-G",1,0
0,298,38.7239,-120.7542,0,0,"LDG","LOC-G",1,0
1,299,37.9689,-121.8894,0,0,"ENR","Other",0,0
0,299,27.9131,-97.2114,0,0,"TOF","LOC-I",0,0
0,299,40.8967,-117.8058,0,0,"LDG","LOC-G",0,0
0,299,18.0108,-66.5633,0,1,"Other","ARC",1,0
1,300,29.5253,-95.2389,0,0,"TOF","LOC-I",0,0
0,300,37.4611,-122.115,0,0,"LDG","ARC",0,0
0,301,34.7875,-102.3881,0,0,"MNV","Other",1,0
0,301,39.21,-93.9278,0,0,"TOF","SCF-PP",0,0
1,301,49.2197,7.1131,1,0,"APR","LOC-I",1,0
1,302,33.7194,-94.875,0,0,"APR","LOC-I",0,0
1,302,61.0947,-153.4469,0,0,"ENR","Other",0,0
0,302,46.5883,-118.1231,0,1,"MNV","SCF-PP",1,0
0,302,36.6981,-107.9917,0,0,"ENR","SCF-PP",0,0
0,302,28.4333,-99.7667,0,1,"MNV","SCF-PP",1,0
1,303,61.4822,-148.7739,0,0,"MNV","LOC-I",0,0
0,303,35.0728,-77.0431,0,0,"MNV","LOC-I",0,0
0,303,32.6897,-96.8536,0,0,"MNV","SCF-NP",1,0
0,303,30.7831,-98.6619,0,0,"LDG","ARC",1,0
0,304,38.7211,-77.515,0,0,"LDG","ARC",0,0
0,304,38.3553,-85.7381,0,0,"TOF","Other",0,0
0,305,43.9919,-76.0206,0,0,"LDG","ARC",0,0
0,305,27.9647,-81.7869,0,0,"APR","SCF-PP",0,0
0,305,30.5314,-91.1508,0,0,"STD","Other",1,0
0,306,35.3508,-79.2958,0,1,"ICL","SCF-NP",1,0
0,306,33.87,-84.3031,0,0,"LDG","Other",0,0
0,307,28.7933,-81.0856,0,0,"LDG","Other",1,0
0,309,37.8472,-96.2922,0,0,"LDG","LOC-G",0,0
0,309,37.5736,-84.7622,0,0,"LDG","ARC",1,0
1,310,43.5536,-109.7086,0,0,"TOF","SCF-NP",1,0
0,310,38.5744,-121.8581,0,0,"TOF","LOC-G",1,0
0,310,30.7814,-83.2761,0,0,"ENR","FUEL",0,0
0,310,40.8253,-77.9908,0,1,"LDG","Other",0,0
0,310,43.1706,-88.7208,0,0,"APR","Other",0,0
0,311,61.2553,-150.4,0,0,"TOF","LOC-I",0,0
0,311,29.89,-97.8586,0,0,"ICL","FUEL",0,0
0,311,44.3833,-88.8525,0,0,"APR","LOC-I",0,0
0,311,39.6494,-105.0431,0,0,"ENR","Other",0,0
0,313,46.1153,-67.8008,0,0,"APR","FUEL",0,0
0,313,41.5372,-71.7586,0,0,"ENR","FUEL",0,0
0,313,42.5539,-71.7592,0,0,"LDG","LOC-G",0,0
0,313,27.3908,-82.5569,0,0,"LDG","ARC",1,0
1,314,29.4081,-81.5144,0,0,"MNV","SCF-NP",1,0
0,314,29.345,-81.1314,0,0,"ENR","LOC-I",0,0
0,315,33.7381,-116.8539,0,0,"ENR","FUEL",0,0
0,315,32.6558,-114.6069,0,1,"TOF","LOC-G",1,0
1,315,40.9711,-74.9975,0,0,"STD","LOC-G",1,0
0,315,43.2028,-71.5022,0,0,"LDG","ARC",0,0
0,315,27.8122,-97.0894,0,0,"LDG","LOC-G",0,0
0,315,35.4161,-77.8136,0,0,"ENR","SCF-PP",0,0
1,315,18.0194,-76.7797,1,0,"Other","Other",1,0
0,315,37.1375,-113.3069,0,0,"TOF","LOC-G",0,0
0,316,60.7803,-161.8358,0,0,"STD","SCF-NP",1,0
0,316,47.1039,-122.2872,0,0,"APR","Other",0,0
0,317,31.88,-99.28,0,0,"MNV","SCF-PP",1,0
0,317,60.02,-151.5892,0,0,"LDG","SCF-NP",0,0
0,317,34.4547,-110.0575,0,0,"MNV","SCF-PP",1,0
0,317,35.0547,-92.3542,0,0,"LDG","LOC-G",0,0
0,317,28.9542,-98.52,0,0,"ENR","SCF-NP",0,0
0,317,45.7786,-91.6239,0,1,"TOF","LOC-I",0,0
0,318,26.3369,-80.6253,0,0,"ENR","SCF-PP",1,0
0,318,30.5325,-91.315,0,0,"ICL","Other",0,0
0,319,44.6683,-73.4736,0,0,"APR","LOC-I",1,0
0,319,38.9147,-121.3536,0,0,"LDG","LOC-G",0,0
0,319,38.5978,-121.8911,0,1,"STD","LOC-G",1,0
1,320,21.0997,-156.7922,0,1,"APR","Other",0,0
0,320,39.99,-75.5819,0,1,"LDG","ARC",1,0
0,321,40.7994,-74.415,0,0,"LDG","SCF-NP",0,0
1,322,33.1844,-84.3847,0,0,"ICL","SCF-NP",0,0
0,322,35.1286,-89.3558,0,1,"APR","LOC-I",0,0
0,322,30.4019,-86.4733,0,0,"TOF","LOC-G",1,0
1,323,37.52,-122.5114,0,0,"APR","Other",0,0
0,323,26.5361,-81.7553,0,0,"ENR","Other",1,0
0,323,40.0819,-75.0106,0,1,"LDG","LOC-G",0,0
1,324,39.6647,-74.4681,0,0,"ENR","Other",0,0
1,324,45.8767,8.8517,1,1,"ENR","Other",1,0
0,324,39.2203,-74.7936,0,0,"LDG","LOC-G",1,0
0,325,33.1481,-94.7003,0,0,"TXI","LOC-I",0,0
0,325,35.4861,-84.9311,0,0,"LDG","Other",0,0
0,326,40.5697,-122.4067,0,0,"LDG","Other",0,0
1,327,34.1644,-117.665,0,0,"ENR","Other",0,0
0,327,34,-82,0,0,"LDG","LOC-G",0,0
0,327,32.8131,-117.1375,0,0,"TXI","Other",1,1
0,327,32.8131,-117.1375,0,0,"TXI","Other",1,1
0,327,37.2958,-81.2075,0,0,"TOF","LOC-G",0,0
0,327,61.4147,-161.9581,0,0,"ICL","SCF-PP",1,0
0,327,33.4214,-85.1614,0,0,"LDG","LOC-G",0,0
1,328,-32.8386,-70.0839,1,0,"ENR","Other",1,0
0,328,32.4978,-84.9714,0,0,"ICL","SCF-PP",1,0
0,328,33.1753,-97.8283,0,0,"ICL","FUEL",0,0
0,328,30.3969,-87.3489,0,0,"LDG","LOC-G",1,0
0,329,32.8717,-109.6353,0,0,"ENR","SCF-PP",0,0
1,330,32.9936,-115.0219,0,0,"APR","LOC-I",0,0
0,330,61.1919,-148.6869,0,0,"ENR","SCF-PP",0,0
0,332,38.7219,-90.5089,0,0,"LDG","ARC",1,0
0,335,33.6136,-111.9214,0,0,"LDG","LOC-G",1,0
1,336,46.9206,-96.8158,0,0,"APR","Other",1,0
1,337,37.955,-87.8928,0,0,"ENR","LOC-I",0,0
0,337,33.5292,-82.5064,0,0,"APR","FUEL",0,0
0,337,40.0644,-111.7267,0,0,"ENR","FUEL",1,0
0,337,53.785,-166.7097,0,1,"LDG","Other",1,0
0,337,38.5856,-77.7097,0,0,"LDG","ARC",1,0
0,338,41.5314,-85.8633,0,0,"ENR","SCF-PP",0,0
0,339,42.9606,-70.8303,0,0,"APR","Other",0,0
0,339,38.5344,-106.9317,0,0,"LDG","ARC",1,0
0,339,38.2325,-122.6339,0,0,"APR","LOC-I",0,0
0,339,38.6678,-121.4006,0,1,"Other","SCF-NP",1,0
1,339,39.8567,-4.0244,1,0,"ENR","Other",1,0
0,340,46.8758,-113.9969,0,0,"ENR","SCF-NP",0,0
0,340,36.6306,-80.0181,0,0,"LDG","LOC-G",0,0
0,340,27.8119,-97.0889,0,0,"ENR","Other",1,0
1,341,34.4333,-119.8506,0,1,"APR","LOC-I",0,0
1,342,64.5419,-147.7578,0,0,"MNV","LOC-I",0,0
1,342,44.3219,-108.3364,0,0,"MNV","LOC-I",1,0
1,342,60.2972,-154.1172,0,0,"ENR","Other",0,0
0,342,33.2022,-97.1981,0,0,"TXI","LOC-G",1,0
0,342,21.3072,-158.0703,0,0,"LDG","LOC-G",0,0
0,343,1.4169,103.8678,1,0,"TXI","Other",1,0
1,344,42.2256,-88.6275,0,0,"ENR","LOC-I",0,0
0,345,36.6464,-76.9181,0,0,"ICL","SCF-PP",0,0
0,345,28.1714,-97.7606,0,1,"LDG","ARC",1,0
0,346,34.0667,-115.97,0,0,"ENR","SCF-PP",0,0
0,346,48.4986,-122.6625,0,0,"LDG","ARC",0,0
0,346,40.9569,-72.9086,0,0,"ENR","SCF-PP",0,0
0,346,30.3361,-81.5128,0,0,"STD","Other",0,1
0,346,30.3361,-81.5128,0,0,"STD","Other",1,1
0,347,29.0519,-81.0353,0,0,"APR","LOC-I",0,0
0,348,29.4647,-81.2069,0,0,"TXI","Other",0,0
0,350,32.2006,-108.4222,0,1,"APR","Other",0,0
1,350,60.9444,-159.6208,0,0,"ENR","Other",0,0
0,350,35.5453,-84.3803,0,0,"LDG","LOC-G",1,0
0,351,42.9381,-85.0606,0,0,"TOF","SCF-NP",0,0
0,351,41.2042,-89.9703,0,0,"APR","Other",0,0
0,352,29.2667,-81.2547,0,0,"MNV","FUEL",0,0
0,353,61.7672,-149.1378,0,1,"LDG","Other",1,0
0,353,45.1956,-93.1628,0,0,"ENR","SCF-PP",0,0
0,353,34.6047,-117.1578,0,0,"ENR","FUEL",0,0
0,354,27.87,-80.5578,0,0,"ENR","Other",1,0
0,355,46.99,-94.2036,0,0,"LDG","LOC-G",0,0
0,356,40.5367,-81.9558,0,0,"APR","SCF-PP",0,0
0,357,32.5397,-93.7444,0,0,"APR","LOC-I",0,0
1,358,43.9814,-73.0944,0,0,"ICL","SCF-PP",0,0
0,358,41.7333,-72.6494,0,0,"LDG","ARC",1,0
0,358,48.1911,-96.7108,0,0,"LDG","LOC-G",0,0
0,358,44.5272,-109.0108,0,0,"LDG","Other",0,0
0,358,42.6656,-83.4206,0,0,"LDG","LOC-G",0,0
0,359,29.4683,-81.2,0,0,"LDG","ARC",1,0
1,361,36.8444,-119.8708,0,0,"ICL","LOC-I",0,0
1,361,35.6519,-83.4583,0,0,"ENR","Other",0,0
0,362,34.9858,-85.7228,0,0,"MNV","FUEL",0,0
0,362,37.7611,-90.4286,0,0,"TOF","Other",0,0
1,362,29.0803,-81.0467,0,0,"APR","LOC-I",0,0
